Tran_Id	Cust_Id	Acct_Nbr	Channel_Nbr	Merchant_SIC	Session_Id	Tran_Duration	Tran_Date	Tran_Time	Tran_Amt	Principal_Amt	Interest_Amt	New_Balance	Merchant_Name	Merchant_City	Merchant_State	Merchant_Postal_Code	Tran_Code	Channel
17	1362680	4561143213626804	0	200	41642	35	11/8/1995	113357	173.13	173.13	0.00	1000.00	Tollie's Toys       	San Diego           	CA	92192	CG	E
40	1362591	4561143213625914	0	1000	23432	30	5/9/1995	213708	34.94	34.94	0.00	1850.82	Lala Land           	Cleveland           	OH	44130	CG	E
17	1362683	4561143213626834	0	900	42257	31	3/27/1995	143218	58.39	58.39	0.00	2212.24	PCs-R-Us            	Los Angeles         	CA	90090	CG	E
40	1362593	4561143213625934	0	100	24474	33	9/24/1995	200747	193.23	193.23	0.00	1418.97	Flying Burrito Res. 	New York City       	NY	10095	CG	E
17	1362685	4561143213626854	0	400	42407	32	8/10/1995	101919	269.10	269.10	0.00	734.56	Filbert's Filling St	Houston             	TX	77158	CG	E
40	1362594	4561143213625944	34	?	25096	94	5/9/1995	194323	0.00	0.00	0.00	16712.09	?	?	?	?	IQ	B
17	1362687	4561143213626874	0	1200	42954	16	7/21/1995	130351	13.55	13.55	0.00	760.19	Cassandras Casuals  	Portland            	OR	97205	CG	E
40	1362602	4561143213626024	0	100	26622	31	9/17/1995	102027	254.77	254.77	0.00	336.12	Haveacow Steakhouse 	Los Angeles         	CA	90151	CG	E
17	1362691	4561143213626904	0	?	43541	0	4/4/1995	?	121.54	106.14	15.40	1093.86	?	?	?	?	PM	M
40	1362606	4561143213626064	0	200	27549	17	10/27/1995	170251	462.61	462.61	0.00	1384.57	Buy The Book        	Phoenix             	AZ	85013	CG	E
17	1362693	4561143213626934	1	?	43989	17	10/29/1995	102635	0.00	0.00	0.00	1000.00	?	?	?	?	IQ	V
40	1362607	4561143213626074	0	300	27915	37	9/7/1995	181600	304.56	304.56	0.00	304.56	Loan-a-Lemon        	Seattle             	WA	98191	CG	E
17	1362694	4561143213626944	0	400	44337	22	5/19/1995	204011	244.79	244.79	0.00	522.24	Filbert's Filling St	Atlanta             	GA	30335	CG	E
40	1362609	4561143213626094	0	?	28794	0	11/3/1995	?	227.44	194.95	32.49	2805.05	?	?	?	?	PM	M
17	1362698	4561143213626984	0	1000	44996	16	4/6/1995	201409	221.12	221.12	0.00	2500.00	Wally World         	Chicago             	IL	60619	CG	E
40	1362610	4561143213626104	0	?	29232	0	10/4/1995	?	309.11	309.11	0.00	0.00	?	?	?	?	PM	M
17	1362699	4561143213626994	0	?	45784	0	5/1/1995	?	110.62	108.15	2.47	427.56	?	?	?	?	PM	M
40	1362611	4561143213626114	0	1200	29267	24	11/22/1995	161615	252.64	252.64	0.00	749.63	Cassandras Casuals  	El Paso             	TX	79936	CG	E
17	1362700	4561143213627004	0	?	46178	0	8/7/1995	?	626.57	625.97	0.60	83.95	?	?	?	?	PM	M
40	1362622	4561143213626224	0	?	31095	0	6/4/1995	?	1981.79	1967.99	13.80	37.84	?	?	?	?	PM	M
17	1362703	4561143213627034	0	?	46832	0	4/7/1995	?	628.88	623.53	5.35	676.47	?	?	?	?	PM	M
40	1362624	4561143213626244	0	?	31536	0	11/3/1995	?	643.41	637.07	6.34	410.79	?	?	?	?	PM	M
17	1362705	4561143213627054	0	700	47312	31	6/1/1995	143733	68.20	68.20	0.00	886.07	Soupy's Supermarket 	St Louis            	MO	63154	CG	E
40	1362625	4561143213626254	0	200	31632	38	12/23/1995	164332	65.97	65.97	0.00	735.29	Dilbert's Dept Store	Miami               	FL	33255	CG	E
17	1362708	4561143213627084	1	?	47758	19	5/27/1995	103004	0.00	0.00	0.00	1000.00	?	?	?	?	IQ	V
40	1362630	4561143213626304	0	1200	31828	26	3/15/1995	204100	140.15	140.15	0.00	1746.28	Suitable Suits      	Los Angeles         	CA	90068	CG	E
17	1362709	4561143213627094	0	?	48438	0	5/7/1995	?	365.92	365.92	0.00	0.00	?	?	?	?	PM	M
40	1362633	4561143213626334	0	?	33360	0	8/1/1995	?	543.29	542.40	0.89	239.64	?	?	?	?	PM	M
17	1362714	4561143213627144	0	700	49487	21	4/30/1995	151420	86.98	86.98	0.00	448.79	Gary's Grocery      	Indianapolis        	IN	46274	CG	E
40	1362636	4561143213626364	0	?	33967	0	9/2/1995	?	130.36	124.17	6.19	762.01	?	?	?	?	PM	M
17	1362715	4561143213627154	0	100	49569	24	4/19/1995	054322	37.98	37.98	0.00	683.29	Sushi To Go         	New York City       	NY	10020	CG	E
40	1362640	4561143213626404	0	1200	34672	21	8/1/1995	093942	44.11	44.11	0.00	1028.75	Sherry's Shoes      	Tucson              	AZ	85718	CG	E
17	1362717	4561143213627174	0	300	50074	33	12/9/1995	210002	147.58	147.58	0.00	460.31	Acme Car Rental     	New York City       	NY	10112	CG	E
40	1362642	4561143213626424	0	800	34898	24	8/11/1995	132717	48.73	48.73	0.00	370.41	Bed Bug Inn         	Rochester           	NY	14649	CG	E
17	1362720	4561143213627204	0	800	50305	34	10/8/1995	121024	234.35	234.35	0.00	309.46	Landfill Lodge      	Chicago             	IL	60617	CG	E
40	1362649	4561143213626494	1	?	36311	68	6/5/1995	002644	608.06	603.74	4.32	396.26	?	?	?	?	PM	C
17	1362721	4561143213627214	0	100	51498	21	11/19/1995	090547	3.36	3.36	0.00	1000.00	Olive Oil Restaurant	Los Angeles         	CA	90121	CG	E
40	1362656	4561143213626564	0	200	38517	37	10/11/1995	111416	20.62	20.62	0.00	205.25	Jerry's Jewelry     	Houston             	TX	77009	CG	E
17	1362725	4561143213627254	0	400	51882	34	8/4/1995	113131	682.20	682.20	0.00	2865.71	Serbio's Service St 	St Louis            	MO	63117	CG	E
40	1362661	4561143213626614	0	400	38978	20	10/18/1995	091034	33.62	33.62	0.00	552.88	Filbert's Filling St	New York City       	NY	10004	CG	E
17	1362726	4561143213627264	0	900	52407	24	5/13/1995	203025	96.79	96.79	0.00	251.13	Network Works       	St Louis            	MO	63150	CG	E
40	1362663	4561143213626634	38	?	39324	141	10/29/1995	143832	0.00	0.00	0.00	3600.32	?	?	?	?	IQ	B
17	1362728	4561143213627274	0	1200	52918	44	5/4/1995	054517	151.61	151.61	0.00	3433.81	Cassandras Casuals  	New York City       	NY	10099	CG	E
40	1362683	4561143213626834	0	100	42216	34	5/21/1995	154305	138.69	138.69	0.00	2483.44	Haveacow Steakhouse 	Los Angeles         	CA	90122	CG	E
17	1362730	4561143213627304	0	300	53176	17	10/21/1995	050232	105.51	105.51	0.00	1818.60	Rent-a-Wreck        	Seattle             	WA	98103	CG	E
40	1362685	4561143213626854	0	100	42383	35	12/27/1995	034329	91.69	91.69	0.00	1208.10	Carol's Café        	Houston             	TX	77287	CG	E
17	1362735	4561143213627354	0	400	54322	22	12/23/1995	211234	236.72	236.72	0.00	2330.21	Ollie's Oil Co.     	Newark              	NJ	07136	CG	E
40	1362694	4561143213626944	0	700	44363	28	9/19/1995	184139	327.56	327.56	0.00	1184.60	Mary's Market       	Atlanta             	GA	30361	CG	E
17	1362736	4561143213627364	1	?	54957	35	7/8/1995	165815	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
40	1362698	4561143213626984	0	?	45079	0	12/3/1995	?	253.21	221.12	32.09	2278.88	?	?	?	?	PM	M
17	1362737	4561143213627374	0	200	55069	26	10/27/1995	140823	362.40	362.40	0.00	4291.68	Larry's Luggage     	New York City       	NY	10024	CG	E
40	1362699	4561143213626994	0	100	45745	24	10/16/1995	065011	214.36	214.36	0.00	861.53	Sushi To Go         	Houston             	TX	77041	CG	E
17	1362740	4561143213627404	0	?	55515	0	5/1/1995	?	121.07	120.90	0.17	318.04	?	?	?	?	PM	M
40	1362703	4561143213627034	0	400	46789	31	9/30/1995	182351	156.60	156.60	0.00	569.24	Gus' Gas Station    	San Jose            	CA	95134	CG	E
17	1362742	4561143213627424	0	900	55688	36	9/30/1995	190743	33.75	33.75	0.00	100.30	Network Works       	Minneapolis         	MN	55448	CG	E
40	1362705	4561143213627054	0	700	47322	15	10/6/1995	194414	102.29	102.29	0.00	102.29	Gary's Grocery      	St Louis            	MO	63112	CG	E
17	1362743	4561143213627434	0	700	55784	25	11/4/1995	215521	31.20	31.20	0.00	1662.79	Gary's Grocery      	Memphis             	TN	38140	CG	E
40	1362709	4561143213627094	0	?	48443	0	10/2/1995	?	462.27	462.27	0.00	0.00	?	?	?	?	PM	M
17	1362744	4561143213627444	0	100	56295	21	3/23/1995	151347	120.76	120.76	0.00	600.78	Tofu Palace Res.    	Milwaukee           	WI	53258	CG	E
40	1362714	4561143213627144	0	200	49495	22	9/10/1995	104238	37.25	37.25	0.00	311.28	Buy The Book        	Indianapolis        	IN	46218	CG	E
17	1362746	4561143213627464	0	800	57364	21	3/20/1995	114232	60.93	60.93	0.00	654.27	Bed Bug Inn         	New Orleans         	LA	70121	CG	E
40	1362715	4561143213627154	0	100	49565	41	9/30/1995	142324	91.86	91.86	0.00	513.18	The Big Squid       	New York City       	NY	10072	CG	E
17	1362749	4561143213627494	0	1000	57844	33	4/24/1995	142732	154.53	154.53	0.00	2769.28	Lala Land           	Nashville           	TN	37210	CG	E
40	1362720	4561143213627204	0	200	50282	38	12/10/1995	112432	237.84	237.84	0.00	834.93	Llama World         	Chicago             	IL	60617	CG	E
17	1362753	4561143213627534	0	100	58610	31	5/18/1995	164253	105.69	105.69	0.00	2633.48	Haveacow Steakhouse 	Columbus            	OH	43257	CG	E
40	1362737	4561143213627374	0	800	55090	36	11/28/1995	151242	417.45	417.45	0.00	4715.80	Manic Motor Inn     	New York City       	NY	10152	CG	E
17	1362759	4561143213627594	0	1000	59381	37	3/18/1995	070321	289.90	289.90	0.00	398.31	Lala Land           	Los Angeles         	CA	90173	CG	E
40	1362741	4561143213627404	0	100	55482	28	9/29/1995	185437	77.09	77.09	0.00	943.97	Dale's Donuts       	Philadelphia        	PA	19176	CG	E
17	1362765	4561143213627654	0	800	60376	25	3/9/1995	135100	113.11	113.11	0.00	257.47	Landfill Lodge      	San Francisco       	CA	94101	CG	E
40	1362743	4561143213627434	0	900	55815	19	12/14/1995	211545	206.52	206.52	0.00	1767.73	Surplus Servers     	Memphis             	TN	38143	CG	E
17	1362766	4561143213627664	0	200	60885	15	5/7/1995	151431	1117.32	1117.32	0.00	4459.27	Buy The Book        	Chicago             	IL	60608	CG	E
40	1362744	4561143213627444	0	?	56338	0	7/6/1995	?	403.64	403.64	0.00	166.64	?	?	?	?	PM	M
17	1362769	4561143213627694	0	100	62577	23	8/1/1995	140442	256.21	256.21	0.00	821.49	Lisa's Pasta Bar    	San Francisco       	CA	94178	CG	E
40	1362746	4561143213627464	0	?	57401	0	8/3/1995	?	775.24	767.25	7.99	116.14	?	?	?	?	PM	M
17	1362770	4561143213627704	0	100	62655	15	3/25/1995	231501	210.91	210.91	0.00	2572.88	Haveacow Steakhouse 	Los Angeles         	CA	90168	CG	E
40	1362749	4561143213627494	0	?	57889	0	11/6/1995	?	227.43	194.97	32.46	2805.03	?	?	?	?	PM	M
17	1362771	4561143213627714	0	200	63188	28	2/26/1995	084940	78.53	78.53	0.00	1169.70	Buy The Book        	Chicago             	IL	60655	CG	E
40	1362753	4561143213627534	0	800	58624	15	11/19/1995	231221	108.13	108.13	0.00	2889.32	Bed Bug Inn         	Columbus            	OH	43273	CG	E
17	1362775	4561143213627754	0	100	64887	36	8/1/1995	024841	192.24	192.24	0.00	580.08	Olive Oil Restaurant	Nashville           	TN	37214	CG	E
40	1362759	4561143213627594	0	700	59399	33	9/5/1995	192901	225.67	225.67	0.00	225.67	Mary's Market       	Los Angeles         	CA	90193	CG	E
17	1362777	4561143213627774	0	500	65082	21	5/15/1995	233658	177.60	177.60	0.00	738.31	Icarus Airlines     	Los Angeles         	CA	90121	CG	E
40	1362765	4561143213627654	0	100	60392	16	8/10/1995	151357	249.97	249.97	0.00	249.97	Haveacow Steakhouse 	San Francisco       	CA	94180	CG	E
17	1362791	4561143213627914	0	1100	66638	18	5/13/1995	145532	35.71	35.71	0.00	327.91	Linda's Lighting    	New York City       	NY	10218	CG	E
40	1362767	4561143213627674	0	?	62024	0	12/6/1995	?	968.88	966.00	2.88	34.00	?	?	?	?	PM	M
17	1362793	4561143213627934	0	?	67312	0	10/2/1995	?	40.36	39.79	0.57	83.08	?	?	?	?	PM	M
40	1362769	4561143213627694	0	100	62567	20	12/9/1995	004225	177.08	177.08	0.00	207.35	Haveacow Steakhouse 	San Francisco       	CA	94140	CG	E
17	1362797	4561143213627974	340	?	67629	18	9/6/1995	122717	0.00	0.00	0.00	38.97	?	?	?	?	IQ	K
40	1362770	4561143213627704	0	200	62662	33	8/14/1995	181410	339.24	339.24	0.00	2912.59	Randy's Records     	Boston              	MA	02151	CG	E
17	1362801	4561143213628014	0	500	67814	34	10/5/1995	091001	200.61	200.61	0.00	218.62	Puddle Jump Airline 	Atlanta             	GA	30321	CG	E
40	1362771	4561143213627714	0	200	63154	30	6/14/1995	201608	89.08	89.08	0.00	1200.00	Llama World         	Chicago             	IL	60645	CG	E
17	1362804	4561143213628044	0	300	68029	22	4/8/1995	110250	755.57	755.57	0.00	755.57	Acme Car Rental     	Miami               	FL	33249	CG	E
40	1362782	4561143213627824	0	400	65582	31	11/20/1995	191344	17.72	17.72	0.00	1500.00	Serbio's Service St 	Sacramento          	CA	94283	CG	E
17	1362806	4561143213628064	0	500	69080	41	4/1/1995	040005	456.16	456.16	0.00	2336.17	Puddle Jump Airline 	Chicago             	IL	60631	CG	E
40	1362784	4561143213627844	0	1000	66123	35	11/19/1995	121441	207.76	207.76	0.00	2225.89	Wally World         	New Orleans         	LA	70106	CG	E
17	1362810	4561143213628104	0	200	70715	42	4/11/1995	162018	17.00	17.00	0.00	358.76	Buy The Book        	Indianapolis        	IN	46226	CG	E
40	1362792	4561143213627914	0	500	66619	15	10/9/1995	145932	34.61	34.61	0.00	367.92	Puddle Jump Airline 	New York City       	NY	10191	CG	E
17	1362811	4561143213628114	0	1300	70850	22	4/4/1995	120500	213.00	213.00	0.00	492.32	Terry's Trucks      	New York City       	NY	10140	CG	E
40	1362804	4561143213628044	0	100	68016	15	10/7/1995	110722	140.60	140.60	0.00	140.60	Lisa's Pasta Bar    	Miami               	FL	33243	CG	E
17	1362814	4561143213628144	0	?	71664	0	12/6/1995	?	101.28	88.44	12.84	911.56	?	?	?	?	PM	M
40	1362806	4561143213628064	0	1300	69055	44	8/6/1995	005657	20.28	20.28	0.00	1026.00	Arnie's Auto Parts  	Chicago             	IL	60660	CG	E
17	1362815	4561143213628154	1	?	72567	42	12/1/1995	210123	100.21	98.09	2.12	901.91	?	?	?	?	PM	C
40	1362810	4561143213628104	0	1200	70735	24	9/25/1995	201848	126.30	126.30	0.00	195.38	Cassandras Casuals  	Indianapolis        	IN	46272	CG	E
17	1362816	4561143213628164	0	500	73110	36	3/18/1995	182654	68.52	68.52	0.00	462.99	Prop-Jet Airways    	Louisville          	KY	40234	CG	E
40	1362811	4561143213628114	0	1200	70891	27	8/23/1995	184031	98.65	98.65	0.00	364.39	Sherry's Shoes      	Philadelphia        	PA	19114	CG	E
17	1362817	4561143213628174	0	100	73682	17	6/26/1995	161028	88.44	88.44	0.00	1000.00	Bohemian Café       	Colorado Springs    	CO	80984	CG	E
40	1362816	4561143213628164	0	?	73177	0	6/5/1995	?	647.67	641.42	6.25	303.43	?	?	?	?	PM	M
17	1362820	4561143213628204	0	200	73958	34	4/12/1995	082819	1555.00	1555.00	0.00	5827.18	Dog World           	New York City       	NY	10146	CG	E
40	1362820	4561143213628204	0	200	73990	43	9/7/1995	143917	248.57	248.57	0.00	6500.00	Dog World           	Chicago             	IL	60655	CG	E
17	1362822	4561143213628224	0	800	74709	25	12/7/1995	194616	60.93	60.93	0.00	240.84	Flea Trap Motel     	Chicago             	IL	60639	CG	E
40	1362824	4561143213628244	0	300	75623	27	10/21/1995	004014	765.66	765.66	0.00	3058.94	Loan-a-Lemon        	San Francisco       	CA	94131	CG	E
17	1362824	4561143213628244	0	100	75621	27	4/17/1995	111534	175.80	175.80	0.00	770.11	Sushi To Go         	San Francisco       	CA	94127	CG	E
40	1362836	4561143213628364	0	1000	78521	42	12/6/1995	110013	88.44	88.44	0.00	1000.00	Wally World         	Memphis             	TN	38102	CG	E
17	1362825	4561143213628254	0	1300	76060	40	7/8/1995	085340	83.38	83.38	0.00	994.93	Arnie's Auto Parts  	San Francisco       	CA	94129	CG	E
40	1362839	4561143213628394	0	1000	79604	26	5/13/1995	014318	304.22	304.22	0.00	1724.23	Wally World         	Baltimore           	MD	21250	CG	E
17	1362828	4561143213628284	0	?	77250	0	6/4/1995	?	101.28	88.45	12.83	911.55	?	?	?	?	PM	M
40	1362844	4561143213628444	0	100	81192	42	9/6/1995	153448	52.69	52.69	0.00	334.04	Haveacow Steakhouse 	Boston              	MA	02188	CG	E
17	1362829	4561143213628294	0	100	77301	32	6/11/1995	104722	129.98	129.98	0.00	1878.35	Zorba's Hideaway    	Philadelphia        	PA	19173	CG	E
40	1362849	4561143213628494	0	1300	81689	29	7/29/1995	183953	41.85	41.85	0.00	186.62	Reliable Used Cars  	Nashville           	TN	37217	CG	E
17	1362830	4561143213628304	0	700	77575	17	6/23/1995	082641	127.78	127.78	0.00	570.23	Soupy's Supermarket 	Pittsburgh          	PA	15235	CG	E
40	1362857	4561143213628574	0	100	83260	27	8/21/1995	002539	201.82	201.82	0.00	673.61	Carol's Café        	Milwaukee           	WI	53229	CG	E
17	1362831	4561143213628314	0	?	77921	0	6/6/1995	?	567.19	495.31	71.88	5104.69	?	?	?	?	PM	M
40	1362858	4561143213628584	0	?	83664	0	6/3/1995	?	1759.16	1759.16	0.00	0.00	?	?	?	?	PM	M
17	1362836	4561143213628364	1	?	78507	37	4/7/1995	105306	0.00	0.00	0.00	1000.00	?	?	?	?	IQ	C
40	1362868	4561143213628684	0	1300	84768	23	10/7/1995	015539	144.37	144.37	0.00	312.48	Terry's Trucks      	Chicago             	IL	60623	CG	E
17	1362839	4561143213628394	0	1200	79589	29	3/8/1995	222059	447.81	447.81	0.00	2631.19	Sherry's Shoes      	Baltimore           	MD	21257	CG	E
40	1362872	4561143213628724	0	300	85113	29	7/11/1995	104234	231.70	231.70	0.00	792.58	Rent-a-Wreck        	Los Angeles         	CA	90187	CG	E
17	1362844	4561143213628444	0	100	81198	37	4/3/1995	191448	35.72	35.72	0.00	973.05	The Big Squid       	Boston              	MA	02145	CG	E
40	1362878	4561143213628774	0	?	85741	21	12/6/1995	074846	540.00	540.00	0.00	0.00	?	?	?	?	PM	E
17	1362845	4561143213628454	102	?	81430	92	6/23/1995	200111	0.00	0.00	0.00	416.98	?	?	?	?	IQ	B
40	1362881	4561143213628814	86	?	86250	113	7/21/1995	145837	0.00	0.00	0.00	77.55	?	?	?	?	IQ	B
17	1362849	4561143213628494	0	200	81693	19	4/4/1995	232103	36.92	36.92	0.00	781.27	Buy The Book        	Nashville           	TN	37202	CG	E
40	1362883	4561143213628834	131	?	86677	33	11/1/1995	003820	0.00	0.00	0.00	962.72	?	?	?	?	IQ	K
17	1362850	4561143213628504	0	?	82175	0	10/7/1995	?	148.86	146.61	2.25	30.09	?	?	?	?	PM	M
40	1362888	4561143213628884	0	1000	87368	16	5/10/1995	054757	551.43	551.43	0.00	4696.28	Lala Land           	Portland            	OR	97256	CG	E
17	1362852	4561143213628524	0	?	82461	0	9/6/1995	?	172.18	150.38	21.80	1549.62	?	?	?	?	PM	M
40	1362902	4561143213629024	0	?	89884	0	8/2/1995	?	491.53	491.53	0.00	0.00	?	?	?	?	PM	M
17	1362853	4561143213628534	1	?	82572	26	11/20/1995	135921	0.00	0.00	0.00	1300.00	?	?	?	?	IQ	V
40	1362904	4561143213629044	1	?	90403	43	10/26/1995	112626	0.00	0.00	0.00	713.19	?	?	?	?	IQ	V
17	1362857	4561143213628574	0	1200	83241	35	3/22/1995	165338	55.01	55.01	0.00	1000.00	Sherry's Shoes      	Milwaukee           	WI	53268	CG	E
40	1362911	4561143213629114	0	?	90932	0	10/4/1995	?	585.03	565.62	19.41	1634.38	?	?	?	?	PM	M
17	1362859	4561143213628584	0	900	83598	28	3/18/1995	101114	353.08	353.08	0.00	1137.56	Network Works       	Los Angeles         	CA	90080	CG	E
40	1362918	4561143213629184	0	?	92403	0	12/4/1995	?	101.28	88.44	12.84	911.56	?	?	?	?	PM	M
17	1362868	4561143213628684	0	200	84765	18	4/27/1995	195856	112.08	112.08	0.00	687.33	Dog World           	New York City       	NY	10148	CG	E
40	1362925	4561143213629254	0	?	93368	0	11/6/1995	?	538.74	535.85	2.89	464.15	?	?	?	?	PM	M
17	1362872	4561143213628724	0	700	85100	38	3/18/1995	050950	86.09	86.09	0.00	804.04	Gary's Grocery      	Los Angeles         	CA	90130	CG	E
40	1362926	4561143213629264	0	1100	93493	39	10/17/1995	071618	114.08	114.08	0.00	703.46	Paul's Plumbing     	Cincinnati          	OH	45257	CG	E
17	1362875	4561143213628754	0	?	85376	0	7/4/1995	?	219.57	187.09	32.48	2708.02	?	?	?	?	PM	M
40	1362928	4561143213629284	0	100	93705	30	6/26/1995	121853	38.32	38.32	0.00	818.28	Lisa's Pasta Bar    	New York City       	NY	10001	CG	E
17	1362881	4561143213628814	0	400	86273	41	3/21/1995	135742	417.95	417.95	0.00	955.64	Ollie's Oil Co.     	Phoenix             	AZ	85052	CG	E
40	1362933	4561143213629334	0	900	95452	44	11/16/1995	190930	164.86	164.86	0.00	1000.00	PCs-R-Us            	Portland            	OR	97284	CG	E
17	1362883	4561143213628834	1	?	86674	37	9/1/1995	103951	0.00	0.00	0.00	996.87	?	?	?	?	IQ	C
40	1362937	4561143213629374	1	?	95999	66	11/10/1995	100926	2109.01	2090.31	18.70	0.00	?	?	?	?	PM	C
17	1362896	4561143213628954	0	900	88418	19	11/12/1995	020828	131.02	131.02	0.00	1155.87	Mainframe Mania     	New York City       	NY	10217	CG	E
40	1362938	4561143213629384	0	400	96432	22	8/17/1995	084520	66.99	66.99	0.00	210.77	Serbio's Service St 	Houston             	TX	77026	CG	E
17	1362902	4561143213629024	0	900	89865	22	3/19/1995	214057	184.71	184.71	0.00	184.71	Network Works       	New York City       	NY	10132	CG	E
40	1362939	4561143213629394	0	1100	96692	28	8/17/1995	095346	697.68	697.68	0.00	697.68	Linda's Lighting    	New York City       	NY	10192	CG	E
17	1362903	4561143213629034	0	?	90283	0	7/6/1995	?	151.83	133.51	18.32	1366.49	?	?	?	?	PM	M
40	1362945	4561143213629454	0	1000	97917	20	12/21/1995	230752	16.28	16.28	0.00	505.56	Casino Royale       	New York City       	NY	10135	CG	E
17	1362904	4561143213629044	0	1200	90373	29	5/14/1995	152113	204.63	204.63	0.00	374.16	Suitable Suits      	Indianapolis        	IN	46234	CG	E
40	1362948	4561143213629484	0	500	98196	16	10/17/1995	085751	140.63	140.63	0.00	511.88	Wing-and-Prayer Air 	San Diego           	CA	92112	CG	E
